Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Female,Yes,0,Graduate,No,-0.8673113649061996,-0.6050978594778058,0.12799107386904193,0.0,0.0,Semiurban,1
Male,Yes,2,Graduate,No,2.412475483781977,1.3180745814307484,1.0119273671274172,0.0,0.0,Rural,1
Male,Yes,1,Graduate,No,-0.06151601730971373,-0.9699371091618103,-1.4630942539960334,0.0,0.0,Urban,0
Male,Yes,3+,Graduate,No,0.6554864545185644,1.3180745814307484,1.8958636603857921,0.0,0.0,Semiurban,1
Female,No,1,Graduate,No,0.4090862242617877,-0.9699371091618103,-1.1095197366926832,0.0,0.0,Semiurban,0
Male,Yes,2,Graduate,No,0.5628088904354974,1.6793015613159012,2.8050552763086922,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,0.42407002204767275,0.7155479789823134,0.12799107386904193,0.0,0.0,Urban,1
Male,No,0,Graduate,Yes,1.573937763245964,-0.9699371091618103,0.40579962317881696,0.0,0.0,Rural,1
Male,No,0,Not Graduate,No,1.2376347462738768,-0.9699371091618103,0.20375704186261692,0.0,0.0,Rural,0
Male,Yes,1,Graduate,No,1.2981248928909683,-0.9699371091618103,1.264480593772667,0.0,0.0,Semiurban,1
Male,Yes,2,Graduate,No,0.6654756530424878,-0.9699371091618103,0.759374140482167,0.0,0.0,Semiurban,1
Female,No,0,Graduate,No,-0.6780715484252068,0.08412321814306599,-0.3771153794214582,0.0,0.0,Urban,1
Male,Yes,3+,Graduate,No,2.6438919162528682,2.6394428738506375,0.12799107386904193,0.0,0.0,Rural,1
Male,Yes,0,Graduate,No,0.17988961368510126,-0.9699371091618103,0.12799107386904193,0.0,0.0,Semiurban,1
Male,Yes,2,Graduate,No,0.7797964805940553,-0.9699371091618103,0.12799107386904193,0.0,0.0,Urban,1
Male,Yes,0,Graduate,No,-0.36230188397451774,0.8361977902639544,0.07748042853999192,0.0,0.0,Semiurban,1
Female,No,0,Graduate,No,1.1177643639867962,-0.9699371091618103,0.784629463146692,0.0,0.0,Urban,1
Male,No,0,Graduate,Yes,1.765397401621162,-0.9699371091618103,0.07748042853999192,0.0,0.0,Urban,1
Male,Yes,2,Graduate,No,0.32195821491423376,-0.9699371091618103,-0.6296686060667082,0.0,0.0,Urban,0
Male,No,0,Not Graduate,No,-0.9100429363696497,0.18598922647067911,0.17850171919809193,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,-0.9172573575258166,0.776234111603019,0.27952300985619194,0.0,0.0,Urban,1
Male,Yes,0,Graduate,No,0.8336271615285313,-0.9699371091618103,0.0017144605464169001,0.0,0.0,Rural,1
Male,No,3+,Graduate,No,2.87530834872376,-0.9699371091618103,1.5170338204179172,0.0,0.0,Rural,1
Male,Yes,0,Graduate,No,-0.7785184891379918,0.5580530157523866,-0.12456215277620812,0.0,0.0,Urban,1
Male,Yes,2,Graduate,No,-0.49160650931197036,0.041498434516617944,-0.30134941142788313,0.0,0.0,Urban,1
Male,Yes,2,Graduate,No,-0.39393434596694177,-0.6202693926329822,0.2542676871916669,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,-0.5287885260399073,0.08412321814306599,-0.7559452193893332,0.0,0.0,Urban,1
Male,No,0,Not Graduate,No,-0.04653221952382867,0.23367118781551932,-0.4023707020859832,0.0,0.0,Rural,1
Female,No,0,Not Graduate,No,-1.1225908827397972,-0.9699371091618103,-1.8166687712993834,0.0,0.0,Semiurban,1
Female,No,0,Graduate,Yes,1.9174552013742179,-0.9699371091618103,1.7443317243986423,0.0,0.0,Rural,0
Female,No,0,Graduate,No,0.3114140609167591,-0.9699371091618103,-0.25083876609883315,0.0,0.0,Semiurban,1
Male,Yes,0,Not Graduate,No,-1.0093799661353322,0.7639523942869239,-0.25083876609883315,0.0,0.0,Urban,1
Female,No,0,Not Graduate,No,-0.9838520143519724,-0.9699371091618103,-1.4883495766605583,0.0,0.0,Rural,1
Female,No,1,Not Graduate,Yes,-0.06595566109812413,-0.9699371091618103,-1.5893708673186584,0.0,0.0,Semiurban,0
Male,Yes,0,Graduate,No,1.2598329652159288,-0.9699371091618103,0.8856507538047921,0.0,0.0,Urban,1
Male,Yes,0,Not Graduate,No,-0.9616537954099205,0.4988117910512216,-0.3771153794214582,0.0,0.0,Rural,1
Female,No,0,Graduate,No,-0.5498768340348568,-0.9699371091618103,-1.6398815126477084,0.0,0.0,Urban,1
Female,No,1,Graduate,No,-0.7690842460876197,-0.9699371091618103,0.8856507538047921,0.0,0.0,Urban,0
Male,Yes,0,Graduate,No,-1.6431391169309155,1.033427721281248,-0.32660473409240814,0.0,0.0,Rural,1
Male,Yes,0,Graduate,No,-0.4105830101734807,0.05378015183271315,0.33003365518524197,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,1.0228669780095243,-0.9699371091618103,0.33003365518524197,0.0,0.0,Rural,1
Male,Yes,0,Graduate,No,-1.201949515457633,0.2719612476833455,-0.6296686060667082,0.0,0.0,Urban,1
Male,Yes,0,Graduate,No,-0.7324571848332341,2.1366149178505047,-0.09930683011168312,0.0,0.0,Rural,1
Female,No,1,Not Graduate,No,0.3441564338562857,-0.9699371091618103,-1.1095197366926832,0.0,0.0,Rural,0
Male,Yes,2,Graduate,No,1.0816922582059618,-0.9699371091618103,0.20375704186261692,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,-0.5914984945512042,-0.9582911507234515,-0.9579878007055332,0.0,0.0,Rural,1
Female,No,1,Graduate,Yes,2.5739675265854047,-0.9699371091618103,0.633097527159542,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,-0.8662014539590971,0.7206051567007055,0.456310268507867,0.0,0.0,Semiurban,1
Male,No,0,Graduate,No,-0.1308854515036261,-0.9699371091618103,-0.6296686060667082,0.0,0.0,Urban,1
Male,No,0,Graduate,No,-1.1431242352611952,0.36732517037302587,-1.8924347392929584,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,-0.9838520143519724,-0.15717640442021616,0.07748042853999192,0.0,0.0,Urban,1
Female,Yes,0,Not Graduate,Yes,1.7515235147823796,-0.9699371091618103,0.33003365518524197,0.0,0.0,Rural,1
Male,No,0,Graduate,No,-0.18083144412324298,2.6885697431150186,1.567544465746967,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,2.1727347192078152,0.3543209990971604,1.390757207095292,0.0,0.0,Rural,1
Male,No,3+,Not Graduate,No,0.40020693668496693,0.4699136326604093,0.582586881830492,0.0,0.0,Semiurban,1
Male,Yes,1,Graduate,Yes,-0.28849280599219496,-0.09576781783974017,0.12799107386904193,0.0,0.0,Rural,1
Male,Yes,2,Not Graduate,No,0.36968438563964545,-0.9699371091618103,-0.3771153794214582,0.0,0.0,Rural,1
Male,Yes,0,Graduate,No,-0.24798105642295015,0.024159539482130607,-1.7661581259703334,0.0,0.0,Rural,0
Male,No,1,Not Graduate,Yes,-0.6752967710574502,0.14408689680400139,1.6433104337405422,0.0,0.0,Semiurban,0
Male,No,0,Graduate,Yes,1.7198910527899556,-0.9699371091618103,-1.0337537686991083,0.0,0.0,Semiurban,1
Male,Yes,2,Graduate,No,-0.07039530488653452,-0.9699371091618103,-0.7306898967248082,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,0.17489501442313957,-0.9699371091618103,-0.17507279810525814,0.0,0.0,Urban,1
Male,Yes,0,Graduate,No,-0.15419358139278064,0.8860471134881055,1.213969948443617,0.0,0.0,Urban,0
Male,No,2,Graduate,No,0.2043076545213584,-0.9699371091618103,0.27952300985619194,0.0,0.0,Rural,1
Male,Yes,0,Graduate,No,2.413030439255528,-0.9699371091618103,0.8856507538047921,0.0,0.0,Semiurban,0
Male,Yes,0,Graduate,Yes,-1.0559962259136413,1.9798424085803483,0.8856507538047921,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,-0.5387777245638308,0.610792154815619,0.708863495153117,0.0,0.0,Rural,1
Female,No,1,Not Graduate,No,0.6688053858837956,-0.9699371091618103,0.17850171919809193,0.0,0.0,Semiurban,1
Male,No,0,Graduate,No,1.1177643639867962,-0.9699371091618103,0.38054430051429194,0.0,0.0,Rural,1
Female,Yes,2,Not Graduate,No,-2.095427827875224,1.137461091488172,-0.6801792513957582,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,0.19265358957678114,0.8007975462352094,-0.3771153794214582,0.0,0.0,Urban,0
Male,Yes,1,Graduate,Yes,-0.2973720935690157,0.5320446732006556,0.936161399133842,0.0,0.0,Semiurban,1
Male,Yes,3+,Graduate,No,0.3913276491081461,-0.9699371091618103,-0.6296686060667082,0.0,0.0,Semiurban,1
Female,No,0,Graduate,Yes,-0.8245797934427497,-0.9699371091618103,-0.8064558647183833,0.0,0.0,Urban,1
Male,No,2,Graduate,No,0.8580452023647884,2.3880288958505713,0.936161399133842,0.0,0.0,Rural,1
Male,Yes,2,Graduate,No,-0.5765146967653191,0.18815658834999005,0.07748042853999192,0.0,0.0,Urban,0
Female,No,0,Not Graduate,No,0.2020878326271532,-0.9699371091618103,0.734118817817642,0.0,0.0,Rural,1
Male,Yes,3+,Not Graduate,No,-0.49438128667972686,-0.9699371091618103,-0.30134941142788313,0.0,0.0,Rural,1
Male,Yes,0,Graduate,No,-1.0559962259136413,1.3057928641146532,0.07748042853999192,0.0,0.0,Semiurban,1
Male,Yes,1,Not Graduate,No,-1.1253656601075537,0.7899607368386549,0.15324639653356692,0.0,0.0,Rural,1
Male,Yes,2,Graduate,Yes,0.33139245796460587,0.5349344890397368,0.8856507538047921,0.0,0.0,Semiurban,1
Male,No,0,Graduate,No,-0.8606518992235841,-0.9699371091618103,-1.2610516726798333,0.0,0.0,Urban,0
Male,No,0,Not Graduate,No,-0.7141436542060412,1.0420971687984917,-0.7306898967248082,0.0,0.0,Semiurban,1
Male,Yes,1,Not Graduate,No,0.74760906312808,-0.15284168066159434,1.5422891430824421,0.0,0.0,Urban,1
Male,No,0,Not Graduate,No,-0.16362782444315271,-0.9699371091618103,-0.3771153794214582,0.0,0.0,Rural,1
Male,Yes,0,Not Graduate,No,-0.7690842460876197,0.2582346224477097,-0.45288134741503316,0.0,0.0,Rural,1
Male,Yes,1,Graduate,Yes,-0.6053723813899866,-0.9699371091618103,-0.7559452193893332,0.0,0.0,Semiurban,1
Female,No,0,Graduate,No,-0.4588641363724437,-0.9699371091618103,-0.6296686060667082,0.0,0.0,Semiurban,1
Male,Yes,2,Graduate,No,0.48788990150607214,3.09314396058639,2.0979062417019922,0.0,0.0,Semiurban,1
Male,Yes,1,Not Graduate,No,0.035601190561763564,2.860513785540351,0.33003365518524197,0.0,0.0,Rural,0
Male,No,0,Graduate,No,-0.223563015586693,-0.9699371091618103,-0.7306898967248082,0.0,0.0,Urban,0
Male,Yes,0,Graduate,Yes,-0.8362338583873269,1.2068166716261213,1.5927997884114922,0.0,0.0,Urban,1
Male,No,0,Not Graduate,No,-0.2152386834834235,-0.04013886293742662,-0.6296686060667082,0.0,0.0,Rural,0
Male,Yes,2,Graduate,No,-0.39004965765208266,0.5002566989707622,0.582586881830492,0.0,0.0,Urban,1
Male,Yes,3+,Graduate,No,-0.28849280599219496,1.506635064930798,0.633097527159542,0.0,0.0,Rural,1
Male,No,0,Graduate,No,0.3868880053197357,0.41356222379832547,1.5170338204179172,0.0,0.0,Semiurban,0
Female,No,0,Not Graduate,No,-0.3251198672465807,-0.9699371091618103,-0.7559452193893332,0.0,0.0,Rural,0
Male,Yes,2,Not Graduate,No,-0.9955060792965497,0.28857768875806256,-2.0187113526155835,0.0,0.0,Semiurban,1
Male,No,0,Graduate,No,-0.8245797934427497,-0.9699371091618103,-1.7661581259703334,0.0,0.0,Semiurban,1
Male,Yes,3+,Graduate,Yes,0.9385137460297268,0.05883732955110529,-0.6296686060667082,0.0,0.0,Rural,1
Male,No,0,Graduate,No,0.38522313889908183,0.537824304878818,0.07748042853999192,0.0,0.0,Semiurban,0
Male,Yes,0,Graduate,No,-0.11701156466484362,-0.9699371091618103,-0.3771153794214582,0.0,0.0,Semiurban,1
Male,No,1,Not Graduate,No,-0.7252427636770672,-0.02930205354087203,-0.7812005420538582,0.0,0.0,Semiurban,1
Male,No,0,Not Graduate,No,1.5522944997774633,-0.9699371091618103,0.12799107386904193,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,-1.6431391169309155,3.0035596695748716,2.2999488230181924,0.0,0.0,Rural,1
Male,Yes,3+,Graduate,No,0.1637959049521136,-0.9699371091618103,-0.6296686060667082,0.0,0.0,Urban,1
Male,No,0,Not Graduate,No,-0.7968320197651847,0.5053138766891543,0.026969783210941903,0.0,0.0,Rural,1
Male,No,2,Graduate,No,-0.20469452948594885,-0.9699371091618103,-0.45288134741503316,0.0,0.0,Semiurban,1
Male,Yes,0,Not Graduate,No,-0.5931633609718581,-0.5827017867249263,-1.4883495766605583,0.0,0.0,Rural,0
Female,No,1,Graduate,No,-0.18527108791165336,-0.9699371091618103,-0.7559452193893332,0.0,0.0,Semiurban,1
Male,Yes,1,Not Graduate,No,-0.9694231720396387,0.8535366852984417,0.07748042853999192,0.0,0.0,Urban,1
Female,Yes,0,Not Graduate,No,-0.5376678136167281,-0.49095013383409747,-0.5791579607376582,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,-0.6758517265310016,0.43884811239028615,0.759374140482167,0.0,0.0,Rural,1
Male,No,0,Graduate,No,-0.8101509511304159,0.3181983011086451,0.506820913836917,0.0,0.0,Rural,1
Male,Yes,0,Graduate,No,-0.6664174834806295,0.48653007373512636,-0.3771153794214582,0.0,0.0,Rural,1
Male,Yes,1,Not Graduate,No,-0.82901943723116,0.7458910452926661,0.07748042853999192,0.0,0.0,Rural,1
Male,Yes,1,Graduate,No,-0.36230188397451774,1.3780382600916838,0.835140108475742,0.0,0.0,Urban,1
Male,Yes,1,Graduate,No,0.8225280520575053,-0.22436462267885462,-2.4985624832415585,0.0,0.0,Semiurban,1
Female,No,0,Graduate,No,-0.7319022293596827,0.20405057546493677,-1.0337537686991083,0.0,0.0,Urban,1
Male,Yes,0,Graduate,No,-0.05485655162709815,0.9582925094651361,0.936161399133842,0.0,0.0,Semiurban,1
Female,Yes,0,Graduate,No,0.10774540212343241,0.6960417220685151,1.441267852424342,0.0,0.0,Semiurban,1
Male,Yes,2,Not Graduate,No,-0.1725071120199735,-0.7951032508973963,-0.42762602475050815,0.0,0.0,Semiurban,1
Male,Yes,0,Graduate,No,1.0750327925233463,0.513983324206398,2.1736722096955674,0.0,0.0,Rural,1
Male,No,0,Not Graduate,Yes,1.0067732692765365,-0.9699371091618103,0.17850171919809193,0.0,0.0,Semiurban,1
Male,Yes,0,Not Graduate,No,0.2670176230326552,-0.9699371091618103,-0.12456215277620812,0.0,0.0,Rural,1
Male,No,0,Graduate,No,-0.36230188397451774,-0.9699371091618103,-1.3873282860024583,0.0,0.0,Urban,1
Male,Yes,1,Graduate,No,-0.3156856241962086,0.294357320436225,1.5422891430824421,0.0,0.0,Urban,1
Male,Yes,3+,Graduate,No,1.3430762862486236,-0.9699371091618103,0.633097527159542,0.0,0.0,Semiurban,0
Male,No,0,Graduate,No,-0.4200172532238528,1.0088642866490576,-0.3771153794214582,0.0,0.0,Urban,1
Male,Yes,1,Graduate,No,-1.2230378234525823,0.6425801290455124,-0.45288134741503316,0.0,0.0,Rural,1
Male,No,0,Graduate,No,-0.44610016048076384,1.137461091488172,0.9109060764693171,0.0,0.0,Urban,1
Male,Yes,2,Graduate,No,1.4174403197044976,-0.9699371091618103,2.022140273708417,0.0,0.0,Semiurban,1
Female,Yes,0,Graduate,No,-0.4549794480575846,-0.9699371091618103,-2.2460092565963086,0.0,0.0,Semiurban,1
Male,Yes,1,Graduate,No,-1.168652187044555,-0.9699371091618103,-1.6146261899831833,0.0,0.0,Rural,0
Male,Yes,0,Graduate,No,-0.9372357545736633,0.12963781760859527,-0.5286473154086082,0.0,0.0,Urban,1
Female,No,0,Not Graduate,No,-1.0104898770824347,-0.9699371091618103,-1.3873282860024583,0.0,0.0,Semiurban,1
Male,No,0,Graduate,No,0.42407002204767275,-0.9699371091618103,-0.7812005420538582,0.0,0.0,Semiurban,1
Male,No,0,Not Graduate,No,-0.08482414719886829,-0.9699371091618103,-0.3771153794214582,0.0,0.0,Rural,1
Male,Yes,2,Not Graduate,Yes,1.3303123103569439,-0.2474831493915044,1.567544465746967,0.0,0.0,Rural,0
Male,Yes,0,Graduate,Yes,3.317052905670594,-0.9699371091618103,1.390757207095292,0.0,0.0,Rural,1
Male,Yes,2,Graduate,No,0.9956741598055106,-0.9699371091618103,1.6938210790695922,0.0,0.0,Urban,1
Male,Yes,0,Not Graduate,No,-0.605927336863538,1.0471543465168838,0.759374140482167,0.0,0.0,Rural,1
Male,Yes,3+,Graduate,No,0.9529425883420606,-0.9699371091618103,0.07748042853999192,0.0,0.0,Urban,1
Male,No,0,Graduate,No,-0.1719521565464222,2.137337371810275,1.1887146257790921,0.0,0.0,Rural,1
Male,Yes,1,Graduate,No,-0.3251198672465807,0.8361977902639544,1.213969948443617,0.0,0.0,Semiurban,1
Male,Yes,2,Not Graduate,No,0.0006389957280317346,0.04944542807409131,0.809884785811217,0.0,0.0,Rural,1
Male,Yes,0,Graduate,No,-0.4183523868031989,0.43884811239028615,-0.42762602475050815,0.0,0.0,Rural,1
Female,No,0,Graduate,No,-0.6025976040222301,-0.9699371091618103,-1.3620729633379334,0.0,0.0,Rural,1
Male,Yes,2,Graduate,No,1.9962588786185025,-0.9699371091618103,1.567544465746967,0.0,0.0,Urban,1
